epoch,step,train_loss
0,282,0.007534302305430174
0,283,0.0077417343854904175
0,284,0.008275184780359268
0,285,0.007744448725134134
0,286,0.007406042888760567
0,287,0.006874640937894583
0,288,0.006594838108867407
0,289,0.007232576608657837
0,290,0.007994255982339382
0,291,0.007708035875111818
0,292,0.009173811413347721
0,293,0.006767526268959045
0,294,0.006956186145544052
0,295,0.007016254123300314
0,296,0.0072241369634866714
0,297,0.007890750654041767
0,298,0.0066154226660728455
0,299,0.007554641459137201
0,300,0.0068894666619598866
0,301,0.005797109100967646
0,302,0.007330144289880991
0,303,0.007791960146278143
0,304,0.006618883926421404
0,305,0.007130710873752832
0,306,0.006788057740777731
0,307,0.006609106436371803
0,308,0.007015371695160866
0,309,0.006424140650779009
0,310,0.00680136913433671
0,311,0.006968951318413019
0,312,0.006819210946559906
0,313,0.0069941128604114056
0,314,0.006847736891359091
0,315,0.006800353992730379
0,316,0.007312385831028223
0,317,0.006931949406862259
0,318,0.007110680919140577
0,319,0.006901629269123077
0,320,0.006608722265809774
0,321,0.0072228144854307175
0,322,0.006578339729458094
0,323,0.00662366533651948
0,324,0.006256640423089266
0,325,0.006953813135623932
0,326,0.006231310311704874
0,327,0.006776286289095879
0,328,0.005996203515678644
0,329,0.0066628954373300076
0,330,0.006358934100717306
0,331,0.007051726337522268
0,332,0.006109450478106737
0,333,0.006384292151778936
0,334,0.006556642707437277
0,335,0.005666191224008799
0,336,0.007470936980098486
0,337,0.005957150831818581
0,338,0.00620676577091217
0,339,0.006604108959436417
0,340,0.005929203703999519
0,341,0.005830894690006971
0,342,0.006394000258296728
0,343,0.006207799073308706
0,344,0.006570182740688324
0,345,0.007122630253434181
0,346,0.007028499618172646
0,347,0.005608981475234032
0,348,0.006330190692096949
0,349,0.006274275481700897
0,350,0.006548787001520395
0,351,0.005838522221893072
0,352,0.006312446668744087
0,353,0.006601884961128235
0,354,0.006414376199245453
0,355,0.007618075702339411
0,356,0.005573776084929705
0,357,0.00610421784222126
0,358,0.007504165638238192
0,359,0.006614347919821739
0,360,0.006223041098564863
0,361,0.006108249071985483
0,362,0.006588533986359835
0,363,0.00648168521001935
0,364,0.006482468452304602
0,365,0.006474256981164217
0,366,0.006309483665972948
0,367,0.006664303597062826
0,368,0.005962054710835218
0,369,0.006404547486454248
0,370,0.007364142220467329
0,371,0.007679376285523176
0,372,0.006227774079889059
0,373,0.006247551646083593
0,374,0.006355176214128733
0,375,0.00603150762617588
0,376,0.005923096556216478
0,377,0.006564481649547815
0,378,0.006501799449324608
0,379,0.007239161059260368
0,380,0.006285722833126783
0,381,0.005833564791828394
0,382,0.006748455110937357
0,383,0.0065619503147900105
0,384,0.007293736562132835
0,385,0.006361421197652817
0,386,0.006349315866827965
0,387,0.005687152501195669
0,388,0.006115527357906103
0,389,0.005948271136730909
0,390,0.006220587994903326
0,391,0.005928719881922007
0,392,0.006615642458200455
0,393,0.005938501562923193
0,394,0.006257349159568548
0,395,0.005771603435277939
0,396,0.005465520080178976
0,397,0.006110722664743662
0,398,0.006133722607046366
0,399,0.006331553217023611
0,400,0.005722224246710539
0,401,0.006758710369467735
0,402,0.005826840177178383
0,403,0.005669029895216227
0,404,0.005911002401262522
0,405,0.006090921815484762
0,406,0.005989397410303354
0,407,0.005980579648166895
0,408,0.005882540717720985
0,409,0.005884513724595308
0,410,0.005495962221175432
0,411,0.0064295572228729725
0,412,0.006329475436359644
0,413,0.005910513922572136
0,414,0.006795220077037811
0,415,0.005891367793083191
0,416,0.005794649478048086
0,417,0.0074249994941055775
0,418,0.005872467998415232
0,419,0.00559350848197937
0,420,0.007060417905449867
0,421,0.006137253250926733
0,422,0.00623460253700614
0,423,0.005670681595802307
0,424,0.005729371216148138
0,425,0.006227003410458565
0,426,0.0054723951034247875
0,427,0.00599413039162755
0,428,0.006197672337293625
0,429,0.006765969563275576
0,430,0.0056868488900363445
0,431,0.005616368260234594
0,432,0.005077798385173082
0,433,0.005940123926848173
0,434,0.00695211673155427
0,435,0.006981575395911932
0,436,0.005936779081821442
0,437,0.005895014852285385
0,438,0.0066083320416510105
0,439,0.006578866858035326
0,440,0.00587918795645237
0,441,0.005524752661585808
0,442,0.0055313799530267715
0,443,0.005932679399847984
0,444,0.005875200033187866
0,445,0.005995053797960281
0,446,0.005220601335167885
0,447,0.005571439396589994
0,448,0.005677392240613699
0,449,0.004962423350661993
0,450,0.005819061305373907
0,451,0.00619170255959034
0,452,0.006101842969655991
0,453,0.007447598036378622
0,454,0.005627784878015518
0,455,0.00608316995203495
0,456,0.005755542311817408
0,457,0.0059663113206624985
0,458,0.005410780664533377
0,459,0.0057832938618958
0,460,0.0062930528074502945
0,461,0.0070318132638931274
0,462,0.006839349865913391
0,463,0.005471383687108755
0,464,0.005771512631326914
0,465,0.005445658694952726
0,466,0.005706187337636948
0,467,0.006832584738731384
0,468,0.006029043346643448
0,469,0.0060380748473107815
0,470,0.006402995437383652
0,471,0.0052091325633227825
0,472,0.005536873359233141
0,473,0.0058366782031953335
0,474,0.005715425591915846
0,475,0.005631931591778994
0,476,0.0057586319744586945
0,477,0.005059662740677595
0,478,0.00665363809093833
0,479,0.00519168796017766
0,480,0.006372834090143442
0,481,0.005914392415434122
0,482,0.005450934171676636
0,483,0.005795184522867203
0,484,0.006169165018945932
0,485,0.005590751767158508
0,486,0.005806043744087219
0,487,0.005575960967689753
0,488,0.006973877549171448
0,489,0.005485270172357559
0,490,0.004750725347548723
0,491,0.00624069245532155
0,492,0.005513455253094435
0,493,0.005492841359227896
0,494,0.005445251241326332
0,495,0.005063260439783335
0,496,0.0059254844672977924
0,497,0.005399212706834078
0,498,0.005110220517963171
0,499,0.005141675006598234
0,500,0.006122978869825602
0,501,0.005658829119056463
0,502,0.005408763885498047
0,503,0.00515101058408618
0,504,0.005541760474443436
0,505,0.005299404263496399
0,506,0.00511256093159318
0,507,0.005127221345901489
0,508,0.004898287821561098
0,509,0.006111892405897379
0,510,0.006211333442479372
0,511,0.005679240915924311
0,512,0.005427096504718065
0,513,0.005111963953822851
0,514,0.00592729402706027
0,515,0.004914750810712576
0,516,0.005486810579895973
0,517,0.005624180659651756
0,518,0.0058657280169427395
0,519,0.005576187279075384
0,520,0.005774013698101044
0,521,0.005241743754595518
0,522,0.005846584681421518
0,523,0.005624445620924234
0,524,0.0049604312516748905
0,525,0.004710094537585974
0,526,0.00567946583032608
0,527,0.0053270719945430756
0,528,0.00511164078488946
0,529,0.006167484913021326
0,530,0.005650908220559359
0,531,0.004890721756964922
0,532,0.005550219211727381
0,533,0.005235952790826559
0,534,0.005037636961787939
0,535,0.005174646619707346
0,536,0.005109129473567009
0,537,0.0046810670755803585
0,538,0.005926724057644606
0,539,0.004794365260750055
0,540,0.005384170915931463
0,541,0.005084765609353781
0,542,0.0047889468260109425
0,543,0.005302987992763519
0,544,0.005879347678273916
0,545,0.005078250076621771
0,546,0.00560751324519515
0,547,0.005793155636638403
0,548,0.005508750211447477
0,549,0.005285350140184164
0,550,0.005056377500295639
0,551,0.004640999250113964
0,552,0.006254609674215317
0,553,0.005224859807640314
0,554,0.004516426473855972
0,555,0.0051949056796729565
0,556,0.004773295018821955
0,557,0.005375342909246683
0,558,0.00489235483109951
0,559,0.004814805928617716
0,560,0.00535149360075593
0,561,0.006066928151994944
0,562,0.005398835986852646
0,563,0.005892306100577116
0,564,0.005145890172570944
0,565,0.004234955180436373
0,566,0.005178403574973345
0,567,0.0051005869172513485
0,568,0.005316402297466993
0,569,0.00489378534257412
0,570,0.0046276212669909
0,571,0.006117403507232666
0,572,0.005468325223773718
0,573,0.004660549107939005
0,574,0.005492169409990311
0,575,0.004899748135358095
0,576,0.004530841950327158
0,577,0.0044319177977740765
0,578,0.00495785241946578
0,579,0.005428049247711897
0,580,0.0046430411748588085
0,581,0.005139101296663284
0,582,0.005038709845393896
0,583,0.00482585746794939
0,584,0.004679567646235228
0,585,0.0046480256132781506
0,586,0.004870854318141937
0,587,0.00563083216547966
0,588,0.005294745787978172
0,589,0.005424018483608961
0,590,0.005657713860273361
0,591,0.00477661844342947
0,592,0.004996724426746368
0,593,0.004472753498703241
0,594,0.005552537739276886
0,595,0.005242137238383293
0,596,0.004970675799995661
0,597,0.004431180190294981
0,598,0.004755497444421053
0,599,0.004536079708486795
0,600,0.004590472672134638
0,601,0.004529840778559446
0,602,0.004173062276095152
0,603,0.004797686357051134
0,604,0.00496852258220315
0,605,0.0048965769819915295
0,606,0.004529658704996109
0,607,0.005182348657399416
0,608,0.005483552813529968
0,609,0.004900392610579729
0,610,0.004234005697071552
0,611,0.0052107274532318115
0,612,0.004733540583401918
0,613,0.004644516855478287
0,614,0.004849765915423632
0,615,0.004754035267978907
0,616,0.004838700871914625
0,617,0.004340243525803089
0,618,0.005390562117099762
0,619,0.005738085601478815
0,620,0.005040861200541258
0,621,0.004839352797716856
0,622,0.004630648996680975
0,623,0.004756617825478315
0,624,0.00435130437836051
0,625,0.004878944717347622
0,626,0.004440471064299345
0,627,0.005948768462985754
0,628,0.004451550543308258
0,629,0.004484970588237047
0,630,0.0057157003320753574
0,631,0.004927355796098709
0,632,0.004795848857611418
0,633,0.004852944985032082
0,634,0.005169423762708902
0,635,0.005212091375142336
0,636,0.004139571450650692
0,637,0.005269400309771299
0,638,0.004459335934370756
0,639,0.00487132603302598
0,640,0.0047645787708461285
0,641,0.005067489575594664
0,642,0.00563381751999259
0,643,0.005005550105124712
0,644,0.004316039849072695
0,645,0.0052792951464653015
0,646,0.004638239741325378
0,647,0.004895766731351614
0,648,0.005186753813177347
0,649,0.004851177334785461
0,650,0.004704606253653765
0,651,0.005792989861220121
0,652,0.004983699414879084
0,653,0.004858162719756365
0,654,0.005185797344893217
0,655,0.005207814741879702
0,656,0.0045162891037762165
0,657,0.0042478120885789394
0,658,0.004818906541913748
0,659,0.004051468800753355
0,660,0.004510440398007631
0,661,0.005251778289675713
0,662,0.004059086088091135
0,663,0.004323894158005714
0,664,0.00458514504134655
0,665,0.004289709497243166
0,666,0.005918612238019705
0,667,0.004556738305836916
0,668,0.005421254318207502
0,669,0.004524027928709984
0,670,0.004600391257554293
0,671,0.004346663597971201
0,672,0.004589011427015066
0,673,0.004561299923807383
0,674,0.003951831720769405
0,675,0.004836768377572298
0,676,0.003795859171077609
0,677,0.004358287900686264
0,678,0.004354652017354965
0,679,0.004807732533663511
0,680,0.004521387163549662
0,681,0.0040877447463572025
0,682,0.0051812101155519485
0,683,0.004385157022625208
0,684,0.003839995712041855
0,685,0.004631163086742163
0,686,0.00405503436923027
0,687,0.004121606703847647
0,688,0.004550622776150703
0,689,0.00410853885114193
0,690,0.005474688019603491
0,691,0.005369164515286684
0,692,0.00445223692804575
0,693,0.004730208311229944
0,694,0.003833882510662079
0,695,0.0049524144269526005
0,696,0.004297624807804823
0,697,0.004823911003768444
0,698,0.0040435101836919785
0,699,0.004052005708217621
0,700,0.004638127516955137
0,701,0.004422685597091913
0,702,0.004436105489730835
0,703,0.004614152014255524
0,704,0.004376367200165987
0,705,0.005477976053953171
0,706,0.004105389583855867
0,707,0.004629089962691069
0,708,0.0039217364974319935
0,709,0.004574145656079054
0,710,0.0048858835361897945
0,711,0.004643699619919062
0,712,0.0047236341051757336
0,713,0.005485841538757086
0,714,0.004470741841942072
0,715,0.004410549998283386
0,716,0.0039415680803358555
0,717,0.0050615486688911915
0,718,0.003716575913131237
0,719,0.00380672886967659
0,720,0.004667243920266628
0,721,0.005115425679832697
0,722,0.00422561215236783
0,723,0.004921757150441408
0,724,0.004469685256481171
0,725,0.004569707904011011
0,726,0.004328153561800718
0,727,0.003803775878623128
0,728,0.004174098372459412
0,729,0.004145707469433546
0,730,0.004741480108350515
0,731,0.004117512609809637
0,732,0.004545995034277439
0,733,0.004228363279253244
0,734,0.003995961043983698
0,735,0.00408327579498291
0,736,0.003762796288356185
0,737,0.004460759926587343
0,738,0.003971428144723177
0,739,0.003813945921137929
0,740,0.00484498729929328
0,741,0.0047232662327587605
0,742,0.004223611671477556
0,743,0.004509465303272009
0,744,0.004993925336748362
0,745,0.005166979972273111
0,746,0.004187556449323893
0,747,0.004544597584754229
0,748,0.0039717829786241055
0,749,0.0045814611949026585
0,750,0.004615901503711939
0,751,0.003810641122981906
0,752,0.003790083108469844
0,753,0.003761320374906063
0,754,0.003771708346903324
0,755,0.004145959857851267
0,756,0.004537602886557579
0,757,0.004253853112459183
0,758,0.00515661621466279
0,759,0.004424349870532751
0,760,0.004012316931039095
0,761,0.003468303009867668
0,762,0.003922955598682165
0,763,0.004292333498597145
0,764,0.004519694950431585
0,765,0.0041315811686217785
0,766,0.00385769153945148
0,767,0.004167718812823296
0,768,0.004019925836473703
0,769,0.0039842016994953156
0,770,0.0038157578092068434
0,771,0.004115639254450798
0,772,0.0041555496864020824
0,773,0.004125587176531553
0,774,0.004063318949192762
0,775,0.004011441022157669
0,776,0.004163336008787155
0,777,0.003430355340242386
0,778,0.004274582490324974
0,779,0.004361010622233152
0,780,0.003321846015751362
0,781,0.003763033077120781
0,782,0.004026853013783693
0,783,0.003962321672588587
0,784,0.0037866171915084124
0,785,0.004596761427819729
0,786,0.004513689316809177
0,787,0.004490543156862259
0,788,0.003911297768354416
0,789,0.0036715641617774963
0,790,0.004202685318887234
0,791,0.0046770269982516766
0,792,0.0037940777838230133
0,793,0.00483759306371212
0,794,0.00464381230995059
0,795,0.0038616599049419165
0,796,0.0053269099444150925
0,797,0.004475043620914221
0,798,0.0046975817531347275
0,799,0.0038962371181696653
0,800,0.004758048802614212
0,801,0.003976838197559118
0,802,0.004390318412333727
0,803,0.004560794215649366
0,804,0.003942151088267565
0,805,0.003658754751086235
0,806,0.004114813636988401
0,807,0.004390207584947348
0,808,0.004325867164880037
0,809,0.0043909247033298016
0,810,0.003655334236100316
0,811,0.0039037743117660284
0,812,0.004398796707391739
0,813,0.003662591567263007
0,814,0.004303591325879097
0,815,0.004265664145350456
0,816,0.004291145596653223
0,817,0.0038713065441697836
0,818,0.004514979664236307
0,819,0.004564162343740463
0,820,0.0037701132241636515
0,821,0.004192574415355921
0,822,0.004238565918058157
0,823,0.004845844116061926
0,824,0.004466346465051174
0,825,0.00461748568341136
0,826,0.0049878256395459175
0,827,0.0037499647587537766
0,828,0.004344922490417957
0,829,0.004348954185843468
0,830,0.004943969659507275
0,831,0.004420190583914518
0,832,0.004336947109550238
0,833,0.004202977288514376
0,834,0.004573793616145849
0,835,0.0044923871755599976
0,836,0.004659205209463835
0,837,0.004439771641045809
0,838,0.0039690718986094
0,839,0.0039168428629636765
0,840,0.004546299576759338
0,841,0.0037067949306219816
0,842,0.004705712199211121
0,843,0.004260276444256306
0,844,0.004213598091155291
0,845,0.00351637857966125
0,846,0.0043005552142858505
0,847,0.003619281342253089
0,848,0.0046590701676905155
0,849,0.003710688790306449
0,850,0.0034434946719557047
0,851,0.00381492474116385
0,852,0.003909133840352297
0,853,0.003990536089986563
0,854,0.004794841632246971
0,855,0.004388950299471617
0,856,0.004160057287663221
0,857,0.003839900018647313
0,858,0.003756155027076602
0,859,0.0043970635160803795
0,860,0.003413701429963112
0,861,0.0041314889676868916
0,862,0.0043715001083910465
0,863,0.00406471686437726
0,864,0.0038553152699023485
0,865,0.003780687926337123
0,866,0.0043688323348760605
0,867,0.004113528411835432
0,868,0.0040177167393267155
0,869,0.004064411390572786
0,870,0.0036474931985139847
0,871,0.00350959156639874
0,872,0.0036391366738826036
0,873,0.0036844711285084486
0,874,0.0036548487842082977
0,875,0.0043818471021950245
0,876,0.00385915650986135
0,877,0.004412420094013214
0,878,0.0040888614021241665
0,879,0.004317162558436394
0,880,0.004056237172335386
0,881,0.005157016217708588
0,882,0.004175154492259026
0,883,0.005369715392589569
0,884,0.004071077797561884
0,885,0.0040041240863502026
0,886,0.0038837390020489693
0,887,0.004414134193211794
0,888,0.004142395686358213
0,889,0.0054320767521858215
0,890,0.003758680773898959
0,891,0.004638663027435541
0,892,0.0033562935423105955
0,893,0.0035247961059212685
0,894,0.003627871163189411
0,895,0.003861687146127224
0,896,0.0041658575646579266
0,897,0.004761811345815659
0,898,0.004455770365893841
0,899,0.0044419183395802975
0,900,0.004231608938425779
0,901,0.003819704055786133
0,902,0.0036173260305076838
0,903,0.004168244544416666
0,904,0.0040636430494487286
0,905,0.004330845084041357
0,906,0.004211357329040766
0,907,0.003905601566657424
0,908,0.004587751347571611
0,909,0.00433042086660862
0,910,0.004994668532162905
0,911,0.005257541313767433
0,912,0.004045808222144842
0,913,0.0037301918491721153
0,914,0.003918792586773634
0,915,0.0039179944433271885
0,916,0.004491311963647604
0,917,0.004500643815845251
0,918,0.0038786546792834997
0,919,0.003988435957580805
0,920,0.004638249520212412
0,921,0.003585420548915863
0,922,0.003381161019206047
0,923,0.0033293471205979586
0,924,0.00318061001598835
0,925,0.00348798930644989
0,926,0.003466726280748844
0,927,0.003976438194513321
0,928,0.004181383643299341
0,929,0.0034668846055865288
0,930,0.0032244622707366943
0,931,0.003763332264497876
0,932,0.004102399107068777
0,933,0.003569122636690736
0,934,0.003599461866542697
0,935,0.003802810562774539
0,936,0.004057662095874548
0,937,0.003991730976849794
0,938,0.0037746981251984835
0,939,0.004720885772258043
0,940,0.003871910274028778
0,941,0.003995416220277548
0,942,0.0037104261573404074
0,943,0.004083314910531044
0,944,0.0038768425583839417
0,945,0.0037927317898720503
0,946,0.003996298182755709
0,947,0.0038357824087142944
0,948,0.003710320917889476
0,949,0.003567458363249898
0,950,0.004282293375581503
0,951,0.004361008759588003
0,952,0.003951574210077524
0,953,0.003164687193930149
0,954,0.0036349960137158632
0,955,0.0036783989053219557
0,956,0.0034603700041770935
0,957,0.003339505987241864
0,958,0.00475240359082818
0,959,0.0039657182060182095
0,960,0.003967848140746355
0,961,0.0038282275199890137
0,962,0.00392794469371438
0,963,0.0034938156604766846
0,964,0.0036791926249861717
0,965,0.003582694800570607
0,966,0.004171328153461218
0,967,0.004360167775303125
0,968,0.003968825098127127
0,969,0.0039634425193071365
0,970,0.004058243241161108
0,971,0.0035278955474495888
0,972,0.0035793946590274572
0,973,0.004152808338403702
0,974,0.00330415484495461
0,975,0.003556440817192197
0,976,0.0035825178492814302
0,977,0.004006305709481239
0,978,0.003938489593565464
0,979,0.003924006130546331
0,980,0.0034751177299767733
0,981,0.004168699961155653
0,982,0.0041036042384803295
0,983,0.004066295921802521
0,984,0.0038752711843699217
0,985,0.004867581184953451
0,986,0.003682896727696061
0,987,0.003846287727355957
0,988,0.003552539274096489
0,989,0.003675198182463646
0,990,0.004007464740425348
0,991,0.0038856081664562225
0,992,0.0035215720999985933
0,993,0.003705735085532069
0,994,0.00409481069073081
0,995,0.0035724409390240908
0,996,0.004238625057041645
0,997,0.003565720049664378
0,998,0.003648909740149975
0,999,0.004145091865211725
0,1000,0.004117405042052269
0,1001,0.004459345247596502
0,1002,0.004276145715266466
0,1003,0.004501385148614645
0,1004,0.004022269509732723
0,1005,0.003702660324051976
0,1006,0.003803407773375511
0,1007,0.003414519364014268
0,1008,0.003551085712388158
0,1009,0.00356197077780962
0,1010,0.0033616169821470976
0,1011,0.004322798456996679
0,1012,0.0032762892078608274
0,1013,0.003959687426686287
0,1014,0.0035010718274861574
0,1015,0.0038719333242625
0,1016,0.003786872373893857
0,1017,0.003068806603550911
0,1018,0.004380288999527693
0,1019,0.0041563003323972225
0,1020,0.003707001218572259
0,1021,0.0032389024272561073
0,1022,0.0034421600867062807
0,1023,0.003871553810313344
0,1024,0.00433449586853385
0,1025,0.004215908702462912
0,1026,0.005044726189225912
0,1027,0.0037461791653186083
0,1028,0.003618893213570118
0,1029,0.0033798168879002333
0,1030,0.004010979551821947
0,1031,0.003638159716501832
0,1032,0.0036114919930696487
0,1033,0.004051887430250645
0,1034,0.003532852279022336
0,1035,0.0038222186267375946
0,1036,0.0034176483750343323
0,1037,0.0036687441170215607
0,1038,0.0037123418878763914
0,1039,0.0031913453713059425
0,1040,0.003480512648820877
0,1041,0.0036207071971148252
0,1042,0.003939875867217779
0,1043,0.003368561854586005
0,1044,0.004181822296231985
0,1045,0.00342108984477818
0,1046,0.00394819863140583
0,1047,0.00419192761182785
0,1048,0.003648679470643401
0,1049,0.004007713869214058
0,1050,0.0038720909506082535
0,1051,0.004293333739042282
0,1052,0.0034900957252830267
0,1053,0.003773026168346405
0,1054,0.0038073945324867964
0,1055,0.00437763100489974
0,1056,0.0037347059696912766
0,1057,0.0034886840730905533
0,1058,0.0029942442197352648
